WASH7P	0.00633357341547843
RP11-34P13.15	-0.130513990453482
RP11-34P13.16	-0.185990795075972
RP11-34P13.18	-0.0996058573674886
MTND1P23	0.112511988323213
MTND2P28	0.14297764666683
MTCO1P12	0.140186382911861
MTCO2P12	0.112235781309267
MTATP8P1	0.129434897249179
MTATP6P1	0.0900394101456749
MTCO3P12	0.121467510758815
RP11-206L10.2	0.0717316779798446
LINC01128	0.147197421145533
LINC00115	-0.122773564765274
NOC2L	-0.40140805460499
KLHL17	-0.221708874842647
RP11-54O7.17	0.138407054692777
HES4	0.0292860551033816
ISG15	0.0721965935127092
AGRN	0.308024184336971
C1orf159	-0.0195969452854823
TNFRSF18	0.0569951608597038
TNFRSF4	0.0173331430464102
SDF4	-0.134953190569828
B3GALT6	-0.102626634821881
C1QTNF12	0.0838777867138332
UBE2J2	-0.0619569225762258
LINC01786	0.0946648070594362
SCNN1D	0.166845218497536
ACAP3	0.0756743807535922
PUSL1	-0.173562138260634
INTS11	-0.284900493829153
RP5-890O3.9	-0.124895269448424
CPTP	0.275313376374632
DVL1	-0.0891892541801222
MXRA8	0.10794436100405
AURKAIP1	-0.0262505779018248
CCNL2	-0.0242674296590334
MRPL20-AS1	0.0320259726826816
MRPL20	-0.102662951844287
RP4-758J18.13	-0.049801549295705
ANKRD65	0.274469685003771
LINC01770	0.119812945099697
VWA1	0.00488459833784977
ATAD3B	-0.296313385762706
ATAD3A	-0.31897862533235
TMEM240	-0.0516879344969384
SSU72	0.0163658420369287
RP11-345P4.9	0.102414661997225
MIB2	-0.124622932956141
CDK11B	-0.227729306585338
SLC35E2B	-0.0381376910905368
RP11-345P4.6	-0.0637451859357431
CDK11A	-0.188358895521115
RP1-283E3.4	-0.0243573986998012
SLC35E2A	-0.00554975160309595
NADK	-0.211735199331042
GNB1	0.266229962021124
TMEM52	0.0968612457512789
FAAP20	0.0392617894031046
SKI	0.167543147669625
RER1	-0.174070453047031
PEX10	0.12884316036823
PANK4	-0.194531430529983
RP3-395M20.12	-0.00710232489883527
RP3-395M20.8	0.0777285983622258
TNFRSF14	-0.0662293608549933
RP3-395M20.9	0.201986096427377
PRXL2B	0.133636307337867
PRDM16-DT	0.0924887915457266
PRDM16	-0.000610636555874768
ARHGEF16	0.22691892640623
MEGF6	-0.107201879657082
RP11-46F15.2	0.0962131432133015
TPRG1L	0.152606186938291
WRAP73	-0.157595701118647
TP73-AS1	0.075192253752059
LRRC47	-0.0241693489930797
RP1-286D6.5	-0.119004994290569
CEP104	-0.0299307851904947
DFFB	0.0841903107501845
C1orf174	0.181235529807711
NPHP4	-0.301325876018462
KCNAB2	-0.0724490421117698
RPL22	-0.115337222082133
RNF207	0.154385885739236
ICMT	0.128018780429918
GPR153	0.00110169869784122
ACOT7	-0.0149731954022155
TNFRSF25	0.305769893699005
PLEKHG5	0.390868377063914
NOL9	0.0270672167968123
ZBTB48	-0.0945540030829117
KLHL21	0.118758598528576
PHF13	-0.0438576221194878
THAP3	0.0744775248689252
DNAJC11	-0.186607731523488
CAMTA1	-0.00112183364563777
VAMP3	0.449291307483629
RP3-467L1.6	-0.0498599365267388
PER3	0.27563384733312
PARK7	-0.115841501643819
ERRFI1	-0.16737453292274
SLC45A1	0.107937443475972
RERE	-0.00262322546875723
ENO1	-0.277426640026497
SLC2A5	-0.0926028895832403
GPR157	-0.163908480774131
MIR34AHG	-0.113641068903027
H6PD	-0.128591823514753
SPSB1	-0.230723319794194
SLC25A33	0.260427144182532
TMEM201	-0.0779598414436683
PIK3CD	-0.0866329805009707
CLSTN1	0.0546925298767214
CTNNBIP1	0.52214914256416
LZIC	0.023059703373102
NMNAT1	0.0218879235277153
RBP7	-0.0889792166162977
UBE4B	-0.0650708807808506
KIF1B	0.00702446153220282
PGD	0.0020888052490203
CENPS	0.123099800330493
DFFA	-0.187983001986483
PEX14	0.0883611272474348
CASZ1	0.0947915872317584
TARDBP	-0.125182305687872
MASP2	0.259384656230972
RP4-635E18.8	0.313663122641349
SRM	-0.314421991941739
EXOSC10	-0.00021316692176424
RP4-635E18.7	-0.0354508902446878
MTOR	-0.163791500433251
ANGPTL7	-0.229796494559117
UBIAD1	-0.175085847346955
FBXO2	-0.160984095779435
FBXO44	-0.025996976381418
FBXO6	-0.103027069110882
MAD2L2	-0.420686381841291
AGTRAP	-0.349640074426014
MTHFR	-0.200912767829805
CLCN6	-0.201759794437418
NPPA-AS1	-0.14116002644184
NPPA	-0.089375986262448
KIAA2013	0.0364644728110676
PLOD1	0.156405845113582
MFN2	-0.0534671803644977
MIIP	-0.325032903551706
TNFRSF8	0.157683570195534
TNFRSF1B	-0.199246549429938
VPS13D	-0.226534097731166
SNORA59A	-0.189595905580844
DHRS3	-0.0287473526043587
RNU6ATAC18P	0.0181687520192223
RP11-474O21.5	-0.18825262087845
PDPN	-0.485798644263319
PRDM2	-0.154262029046042
KAZN	0.0324119131033299
TMEM51	0.00975952037154373
EFHD2	-0.150950221303252
CASP9	-0.0450113669809585
DNAJC16	-0.0543473946365769
DDI2	-0.119760610705731
PLEKHM2	-0.480870605496174
SLC25A34	-0.0643590342010823
FBLIM1	-0.244337426808024
RPL12P14	0.0577037597351812
UQCRHL	-0.170438956685239
RP11-169K16.8	-0.0578357025343718
FLJ37453	0.0849588563547295
SPEN	-0.166264434369376
ZBTB17	-0.319462111134041
HSPB7	0.261538519184529
EPHA2	0.144498061692162
ARHGEF19	-0.249441203728943
CPLANE2	-0.152581316777822
MT1XP1	-0.232054710967225
FBXO42	-0.0331975466492564
SZRD1	-0.234680845842393
NECAP2	-0.111934786486378
LINC01772	0.104229277844656
CROCCP3	0.128197977347731
NBPF1	0.0795326732144913
CROCCP2	-0.0515794363631063
MST1P2	0.0167285181518407
RP11-108M9.4	-0.0326357445475467
RP11-108M9.5	-0.0033441307162458
CROCC	0.0180298781213904
MFAP2	-0.273805767011396
ATP13A2	-0.0253621284772725
SDHB	-0.0525656782232757
RCC2	-0.376442984004204
ARHGEF10L	-0.0534288869054982
IGSF21	-0.0419787309070049
ALDH4A1	0.233470690186482
IFFO2	0.144284483012774
UBR4	-0.177711049252306
EMC1	-0.176510981658174
MRTO4	-0.391367097897681
AKR7A3	0.178744190305809
RP4-657E11.10	0.221035898182551
AKR7A2	0.258806383824316
SLC66A1	-0.234644775874561
CAPZB	-0.189798729579498
MICOS10	-0.0491591250512844
RP5-1056L3.3	-0.149071124211958
NBL1	-0.208497549136272
TMCO4	0.0845924332454423
RP11-91K11.2	0.169388152373835
OTUD3	0.0512640300233895
PLA2G2A	-0.393226018865417
PLA2G5	-0.134919014687065
CAMK2N1	-0.323851406226401
MUL1	0.0804650983532495
CDA	-0.173421028923008
PINK1	0.0448028117445792
PINK1-AS	0.0468256122465282
DDOST	-0.209356269660397
KIF17	0.237827209371999
HP1BP3	-0.044619538426292
EIF4G3	-0.169013040034535
ECE1	-0.0314042598467306
NBPF3	0.10642015780858
ALPL	-0.358575791319919
USP48	0.0821660279207903
LDLRAD2	0.428235463761788
HSPG2	0.306364389356032
CELA3B	-0.0130341305393837
CELA3A	-0.00745247151566208
LINC00339	0.0698367693958017
CDC42	0.243333438194275
ZBTB40	0.016493075142637
C1QA	-0.154754038230542
C1QC	-0.207134549050462
C1QB	-0.28285759955517
KDM1A	-0.382056352160155
LUZP1	0.203845223273924
LINC01355	-0.063825808078454
HNRNPR	-0.181481060878694
ZNF436	0.0843149497828637
ZNF436-AS1	0.178911034494913
TCEA3	0.268795459071045
ASAP3	-0.173849586257705
ID3	-0.0360312626152242
RPL11	-0.276534155377233
ELOA	-0.140863847730054
ELOA-AS1	-0.0979979850228929
PITHD1	0.0386634232244146
LYPLA2	-0.3421039216949
GALE	-0.353768109306167
HMGCL	0.0527519573722155
FUCA1	0.0471158190196776
PNRC2	-0.10799920711952
SRSF10	0.00376173529815287
NIPAL3	0.139816789268872
RCAN3	0.362024179066473
NCMAP	-0.228565302336426
SRRM1	-0.100435919561007
CLIC4	0.114351350803825
RUNX3	0.0677314526660729
SYF2	-0.00148146275413475
RSRP1	-0.0385489134292772
TMEM50A	0.115223206396144
MACO1	0.190427154064715
LDLRAP1	0.165921769674973
RP11-70P17.1	0.199210973571255
MAN1C1	-0.0535240029165616
SELENON	-0.271916046573411
MTFR1L	0.0572204334556034
PAQR7	-0.146713482410455
STMN1	-0.156083274191213
PAFAH2	-0.032128294452159
PDIK1L	0.288687963978784
FAM110D	0.0712483568812028
CEP85	-0.160247173160386
SH3BGRL3	-0.099430325092526
UBXN11	-0.138463177256881
CD52	0.0228564186343054
DHDDS	0.318252902520665
HMGN2	0.0707053721028939
RPS6KA1	-0.279810099031003
ARID1A	-0.0147535227099976
PIGV	0.00165213628913818
ZDHHC18	-0.110500222925577
SFN	-0.0306096499846085
GPN2	-0.147167280487481
GPATCH3	-0.0227570615197183
NUDC	-0.310850776896049
TRNP1	-0.0432551795403237
TENT5B	-0.0311191176923522
SLC9A1	0.0524923853662658
WDTC1	-0.144661735347564
TMEM222	0.0389466712937243
SYTL1	-0.0222229707060803
MAP3K6	-0.302396404664193
FCN3	-0.197937324889777
GPR3	-0.231426313585053
WASF2	0.109030948197103
AHDC1	0.136045954127236
FGR	-0.276386704972204
IFI6	0.140443607899356
FAM76A	0.507683603136144
STX12	0.203093806786523
PPP1R8	0.172993459806609
THEMIS2	-0.152491347737054
RPA2	0.0113459401439472
XKR8	0.037252000442063
EYA3	-0.164749166314339
PTAFR	-0.0836789077816097
DNAJC8	-0.0968596398965467
ATP5IF1	0.148227721071433
SESN2	-0.0836514023723498
MED18	0.0461001776651794
PHACTR4	0.127971963588109
RCC1	-0.391363145024494
SNORA73A	-0.299826644716746
SNORA73B	-0.321811353080021
TRNAU1AP	0.0159449845697948
SNHG12	-0.482329215702196
SNORA61	-0.295104588906953
SNORA44	-0.221087079655171
TAF12	-0.179406049510066
RAB42	-0.0422398264161621
GMEB1	-0.155158013635107
YTHDF2	-0.00699020329791504
EPB41	0.297902729014237
TMEM200B	0.3414284333133
SRSF4	-0.267577232965711
uc_338	0.00659090141022561
MECR	0.153028650260157
PTPRU	-0.0338081008536065
LAPTM5	-0.170005581786346
SDC3	0.07288933453874
PUM1	-0.157723181278929
SNRNP40	-0.233358815640136
RP11-490K7.4	-0.00939976773575965
ZCCHC17	0.0754804429128525
FABP3	-0.170857755364255
SERINC2	-0.0889486230248604
TINAGL1	0.232472548530989
PEF1	-0.165548881970995
RP11-73M7.6	0.086155876942446
COL16A1	0.104293306155134
ADGRB2	0.0925806134958008
SPOCD1	-0.0681410279743188
PTP4A2	-0.0191048125736943
KHDRBS1	0.0636166352056391
TMEM39B	0.0226841804203321
KPNA6	-0.0965134340865808
TXLNA	-0.236084692284469
CCDC28B	0.0812051503302378
IQCC	0.150177269892134
TMEM234	-0.105545831670519
EIF3I	-0.387507199582049
MTMR9LP	0.055561503165675
FAM167B	-0.181169278006065
LCK	0.0179449736993935
HDAC1	-0.199321983426591
MARCKSL1	-0.144719793172499
TSSK3	0.180096567044929
FAM229A	0.123220857071847
BSDC1	0.100904335033673
ZBTB8A	0.200743123688861
ZBTB8OS	-0.00815308917863083
RBBP4	0.0996131454774272
SYNC	0.247120043652896
KIAA1522	0.0778327730410096
YARS1	-0.355541755270045
S100PBP	0.0845068700112476
FNDC5	0.218360255968303
TMEM54	-0.182220659922296
RNF19B	-0.0058489758682033
AK2	-0.00499795521164095
AZIN2	0.100850188906163
TRIM62	-0.0154173583508481
ZNF362	0.37815408398505
RP11-415J8.3	-0.413414536328799
PHC2	-0.389461854197284
RN7SKP16	-0.405061868229984
SMIM12	-0.0862907275641918
GJA4	0.0841410645383958
RP5-997D16.2	-0.0942652374614451
RP11-244H3.1	0.253740694483584
TMEM35B	-0.110796111953933
ZMYM6	0.243156547119154
ZMYM1	0.11084741695384
SFPQ	-0.0438699336724349
ZMYM4	0.116974946854443
RPL5P4	-0.209027481197912
KIAA0319L	0.0398980784589329
NCDN	-0.286773496907618
TFAP2E	-0.0754883486592266
PSMB2	0.0451660231444019
C1orf216	-0.105855020470118
AGO4	0.149687443023039
AGO1	0.119126298086496
AGO3	0.0469168577359293
ADPRHL2	-0.178795495305716
COL8A2	-0.00211956354350705
TRAPPC3	-0.0812141678221958
MAP7D1	0.286277617201455
THRAP3	-0.103307558404113
SH3D21	0.0449465975067582
EVA1B	-0.162721507072431
RP11-268J15.5	0.26013986088851
STK40	0.0679727838092949
LSM10	-0.0685199685153651
OSCP1	0.365930358939003
MRPS15	-0.029225650259992
CSF3R	-0.189779747553048
LINC01137	0.117728710360299
ZC3H12A	-0.234799926147153
MEAF6	0.24576198465857
SNIP1	0.0821478694095873
DNALI1	0.175358842651436
GNL2	-0.299233406126591
RSPO1	0.0712132511393337
C1orf109	-0.107147321771948
YRDC	-0.182977429258805
C1orf122	0.0311705873953086
MTF1	-0.0763159814827655
INPP5B	-0.0955098160546932
SF3A3	-0.137740913209234
FHL3	-0.0504005331108305
UTP11	-0.219789343152709
RRAGC	0.0403889347220875
RP5-864K19.4	0.0354957718256658
MYCBP	0.00194184895313918
AKIRIN1	0.036651946057116
NDUFS5	-0.0857998713010371
MACF1	0.165745619763575
RP11-69E11.4	-0.0358007195217419
PPIEL	0.0927543340372192
PABPC4	-0.317407811173883
SNORA55	-0.159813573735652
HEYL	0.0519572651585687
PPIE	0.0179942610869446
BMP8B	-0.0978829811186071
TRIT1	-0.158073587016656
MFSD2A	-0.32151328173626
CAP1	-0.14161168192613
PPT1	-0.033980133188768
RLF	-0.128282593539391
RP1-39G22.7	0.187762629306305
ZMPSTE24	-0.0690338420296818
COL9A2	0.0698198461574696
SMAP2	-0.0796219834430612
ZFP69	0.204541340712469
EXO5	0.0991882527855815
ZNF684	0.312612028955455
RIMS3	-0.0530814458226612
NFYC	0.018331161174616
KCNQ4	0.0451072241557445
CITED4	0.177201622720324
CTPS1	-0.343825150913287
SCMH1	-0.154520201076071
HIVEP3	-0.105991229892022
FOXJ3	0.112857617672505
PPCS	0.354276712322901
TMSB4XP1	0.0865308375539515
PPIH	-0.0324340656634824
YBX1	-0.184441886423083
CLDN19	-0.139702472540679
P3H1	-0.181557647796693
C1orf50	0.0469008403643693
RP5-994D16.9	0.215788170796403
SVBP	0.378385697648353
ERMAP	0.445241135970108
ZNF691	-0.106701552968583
SLC2A1	-0.344137386719301
EBNA1BP2	-0.263342470509507
TIE1	0.228417518277509
RP1-92O14.3	0.253145416487072
CDC20	0.0580221667246147
ELOVL1	0.0444983581576514
MED8	-0.0197786951005619
RP1-92O14.6	-0.0100566446727704
SZT2	-0.0378993657779674
PTPRF	0.239943437678754
KDM4A	0.0961255995808637
ST3GAL3	0.127741873428012
IPO13	-0.152558423053947
DPH2	-0.285056508792755
ATP6V0B	-0.413474200008466
B4GALT2	0.0904157566136921
CCDC24	0.0393412998002317
SLC6A9	0.0708988570102476
DMAP1	0.210653882635572
ERI3	-0.104137538246107
RNF220	-0.092999247471767
TMEM53	-0.0351515424522933
ARMH1	0.0692952669449379
RPS8	-0.336390743490977
SNORD46	-0.203059095174105
PLK3	-0.061961122503987
BTBD19	-0.198767345907533
PTCH2	0.226125840047316
EIF2B3	0.12378290622813
HECTD3	0.245787472455474
UROD	0.210664382454975
ZSWIM5	0.0946157667264594
MUTYH	-0.09166729391078
TOE1	-0.0679261728462976
TESK2	0.0500080457439661
CCDC163	0.00559817429963734
PRDX1	-0.179428243245981
AKR1A1	-0.158234296017167
NASP	-0.232547323715444
CCDC17	0.121979243133489
GPBP1L1	0.0692301268888763
TMEM69	-0.0734713951155334
IPP	0.239129845790182
RP11-767N6.7	0.255367754733442
MAST2	-0.0690441771460354
PIK3R3	-0.151123859493146
TSPAN1	-0.146385188057118
POMGNT1	0.0331557532504559
LURAP1	-0.0774181742897551
LRRC41	-0.306766882433152
UQCRH	-0.105351235017581
NSUN4	-0.284261075415385
FAAH	-0.00271722973423681
MKNK1	-0.0855032411089588
MOB3C	-0.125276433480638
ATPAF1	0.26059633539009
EFCAB14	0.359715577597948
CYP4B1	-0.0933837467407325
CYP4X1	0.333375648291791
CYP4Z1	0.11519022461049
TAL1	0.0451506645850397
CMPK1	0.134998648611479
FOXD2-AS1	-0.141141248841108
TRABD2B	-0.104213219297334
RP5-1024N4.4	-0.0781555910179521
SPATA6	-0.0048934099509959
BEND5	0.190646620878121
FAF1	0.00491226845015913
CDKN2C	0.294196169237654
RNF11	0.292181562712415
EPS15	0.330045846740848
OSBPL9	0.185251648965755
NRDC	-0.25498070256721
RP4-657D16.3	-0.00575151283868506
TXNDC12	-0.123077483067291
KTI12	-0.0871263484856296
BTF3L4	0.0273040597819365
ZFYVE9	-0.00288333275961771
CC2D1B	-0.113907681964341
PRPF38A	0.0284650104018211
TUT4	-0.0676708007681091
GPX7	0.0125411901738819
COA7	-0.221570647808387
ZYG11B	0.346016319107547
RPS13P2	-0.0552290912361013
ECHDC2	0.170918283734932
RP4-631H13.6	0.0899168299011139
SCP2	0.282058542710712
PODN	-0.2415399866887
SLC1A7	-0.0302023805190551
RP11-334A14.8	-0.015625381519252
CPT2	0.00146692771001986
CZIB	0.0307015954619698
MAGOH	-0.210447139132736
LRP8	-0.309656473908649
NDC1	-0.049441796659921
YIPF1	-0.322523611417413
HSPB11	0.0980824776872661
LRRC42	-0.237984171378135
TMEM59	0.097628556082953
CYB5RL	0.216734595694366
MRPL37	-0.105350287975047
SSBP3	-0.0668462973025099
SSBP3-AS1	-0.0825447214072624
MROH7	-0.0622625702602621
TTC4	-0.242740136634356
DHCR24	0.0036124731595793
USP24	0.265469486866002
PLPP3	-0.129445726474681
